Date,Open,High,Low,Close,Adj Close,Volume
2005-02-11,119.69999694824219,121.04000091552734,119.45999908447266,120.7699966430664,85.96905517578125,53133000
2005-02-14,120.69000244140625,120.86000061035156,120.4800033569336,120.68000030517578,85.90499114990234,32432100
2005-02-15,120.80000305175781,121.43000030517578,120.68000030517578,121.12999725341797,86.22533416748047,43852700
2005-02-16,120.93000030517578,121.45999908447266,120.66999816894531,121.20999908447266,86.28228759765625,55523000
2005-02-17,121.2300033569336,121.33000183105469,120.22000122070312,120.2300033569336,85.584716796875,58124000
2005-02-18,120.23999786376953,120.4800033569336,119.9000015258789,120.38999938964844,85.69857025146484,47723300
2005-02-22,119.9000015258789,120.47000122070312,118.58000183105469,118.5999984741211,84.42437744140625,80697600
2005-02-23,118.93000030517578,119.56999969482422,118.62000274658203,119.44999694824219,85.02942657470703,68292600
2005-02-24,119.23999786376953,120.31999969482422,118.9800033569336,120.23999786376953,85.59178161621094,68563600
2005-02-25,120.2699966430664,121.66999816894531,120.18000030517578,121.43000030517578,86.4388427734375,60899900
2005-02-28,121.1500015258789,121.30000305175781,120.04000091552734,120.62999725341797,85.86942291259766,69381300
2005-03-01,120.81999969482422,121.5199966430664,120.77999877929688,121.2300033569336,86.2965316772461,47294400
2005-03-02,120.76000213623047,121.93000030517578,120.6500015258789,121.16999816894531,86.25379943847656,64226500
2005-03-03,121.66000366210938,121.9000015258789,120.69999694824219,121.22000122070312,86.28938293457031,61230800
2005-03-04,122.05000305175781,122.83000183105469,121.79000091552734,122.7300033569336,87.3642807006836,56168500
2005-03-07,122.66000366210938,123.25,122.4000015258789,122.79000091552734,87.40703582763672,43442400
2005-03-08,122.66999816894531,123.0,122.11000061035156,122.33000183105469,87.0795669555664,44362000
2005-03-09,121.97000122070312,122.29000091552734,120.95999908447266,120.97000122070312,86.11143493652344,73263600
2005-03-10,121.19999694824219,121.5,120.4000015258789,121.23999786376953,86.30362701416016,65149000
2005-03-11,121.30999755859375,121.72000122070312,120.16000366210938,120.38999938964844,85.69857025146484,57976500
2005-03-14,120.61000061035156,121.16000366210938,120.27999877929688,121.13999938964844,86.23245239257812,36336400
2005-03-15,121.41999816894531,121.45999908447266,120.08000183105469,120.13999938964844,85.52064514160156,62438500
2005-03-16,119.69999694824219,120.16000366210938,118.9000015258789,119.12000274658203,84.7945327758789,74874200
2005-03-17,119.30999755859375,119.73999786376953,118.9800033569336,119.36000061035156,84.96539306640625,62584200
2005-03-18,119.11000061035156,119.52999877929688,118.1500015258789,118.54000091552734,84.71314239501953,60232000
2005-03-21,118.70999908447266,118.77999877929688,117.76000213623047,118.0999984741211,84.3986587524414,61244300
2005-03-22,118.37000274658203,118.93000030517578,116.9000015258789,116.9000015258789,83.54106140136719,92472400
2005-03-23,116.94999694824219,117.72000122070312,116.75,117.0,83.61255645751953,70817300
2005-03-24,117.45999908447266,117.98999786376953,117.05999755859375,117.13999938964844,83.7126235961914,51932500
2005-03-28,117.41999816894531,117.94000244140625,117.30999755859375,117.30999755859375,83.83411407470703,46765500
2005-03-29,117.13999938964844,117.9000015258789,116.25,116.52999877929688,83.27667236328125,71160300
2005-03-30,116.77999877929688,118.19999694824219,116.7699966430664,118.18000030517578,84.4558334350586,62002100
2005-03-31,118.19000244140625,118.45999908447266,117.87000274658203,117.95999908447266,84.29859924316406,64575400
2005-04-01,118.62999725341797,118.98999786376953,116.91000366210938,117.43000030517578,83.91988372802734,95255300
2005-04-04,117.36000061035156,117.86000061035156,116.73999786376953,117.62999725341797,84.06278228759766,71581200
2005-04-05,117.77999877929688,118.37999725341797,117.66999816894531,118.19000244140625,84.4629898071289,46853900
2005-04-06,118.44999694824219,118.94999694824219,118.18000030517578,118.5999984741211,84.7559814453125,53268200
2005-04-07,118.41000366210938,119.26000213623047,118.31999969482422,119.23999786376953,85.21337890625,46734600
2005-04-08,119.16999816894531,119.20999908447266,118.0,118.0,84.32719421386719,63772900
2005-04-11,118.29000091552734,118.41999816894531,117.83000183105469,118.08999633789062,84.39152526855469,44945000
2005-04-12,117.88999938964844,119.05999755859375,117.06999969482422,118.69999694824219,84.82745361328125,86144800
2005-04-13,118.55999755859375,118.80000305175781,117.12999725341797,117.30000305175781,83.82693481445312,65949000
2005-04-14,117.4000015258789,117.5,115.7699966430664,115.7699966430664,82.73355865478516,96119800
2005-04-15,115.73999786376953,116.19999694824219,114.0999984741211,114.1500015258789,81.57581329345703,128677300
2005-04-18,114.12000274658203,114.95999908447266,113.95999908447266,114.5,81.8259506225586,100035200
2005-04-19,115.0999984741211,115.52999877929688,114.83000183105469,115.41000366210938,82.47628784179688,64930100
2005-04-20,115.37999725341797,115.62999725341797,113.55000305175781,113.80000305175781,81.32572937011719,107735900
2005-04-21,114.79000091552734,116.20999908447266,114.37999725341797,116.01000213623047,82.90508270263672,86952200
2005-04-22,115.73999786376953,116.5,114.2699966430664,115.56999969482422,82.59064483642578,88845800
2005-04-25,115.86000061035156,116.5,115.72000122070312,116.33000183105469,83.13377380371094,52284100
2005-04-26,115.95999908447266,116.7699966430664,115.1500015258789,115.19999694824219,82.3261947631836,72626000
2005-04-27,114.86000061035156,116.06999969482422,114.44000244140625,115.6500015258789,82.64784240722656,84131900
2005-04-28,115.2699966430664,115.68000030517578,114.19999694824219,114.19999694824219,81.611572265625,72481500
2005-04-29,115.06999969482422,115.87000274658203,113.97000122070312,115.75,82.71927642822266,103993800
2005-05-02,116.06999969482422,116.41000366210938,115.5199966430664,116.4000015258789,83.18377685546875,56026400
2005-05-03,116.06999969482422,116.8499984741211,115.69000244140625,116.5999984741211,83.32670593261719,86000300
2005-05-04,116.6500015258789,117.75,116.27999877929688,117.5,83.96989440917969,81055700
2005-05-05,117.66999816894531,118.0,116.73999786376953,117.45999908447266,83.94129943847656,96906700
2005-05-06,117.93000030517578,117.98999786376953,117.05999755859375,117.08999633789062,83.6768798828125,67415400
2005-05-09,117.20999908447266,118.08000183105469,117.05000305175781,117.81999969482422,84.19857788085938,43750500
2005-05-10,117.36000061035156,117.5,116.38999938964844,116.5999984741211,83.32670593261719,74613500
2005-05-11,116.93000030517578,117.4000015258789,115.8499984741211,117.23999786376953,83.78408813476562,91647400
2005-05-12,117.31999969482422,117.58999633789062,115.94999694824219,115.94999694824219,82.86219787597656,95086800
2005-05-13,116.30000305175781,116.62000274658203,114.80000305175781,115.72000122070312,82.69783020019531,85267000
2005-05-16,115.69999694824219,116.83999633789062,115.66000366210938,116.80000305175781,83.46965789794922,49207000
2005-05-17,116.41000366210938,117.69999694824219,116.16000366210938,117.58000183105469,84.02705383300781,61071800
2005-05-18,118.08999633789062,119.08000183105469,118.01000213623047,118.79000091552734,84.89176940917969,77944900
2005-05-19,119.0199966430664,119.41000366210938,118.69999694824219,119.29000091552734,85.24906158447266,61768100
2005-05-20,119.33999633789062,119.38999938964844,118.73999786376953,119.12000274658203,85.12759399414062,46345500
2005-05-23,119.20999908447266,120.04000091552734,119.19000244140625,119.77999877929688,85.5992431640625,51047900
2005-05-24,119.44000244140625,119.83000183105469,119.19999694824219,119.5,85.39913940429688,50654100
2005-05-25,119.3499984741211,119.87000274658203,118.83000183105469,119.41000366210938,85.33484649658203,47608800
2005-05-26,119.79000091552734,120.20999908447266,119.62000274658203,120.05000305175781,85.79222106933594,43256200
2005-05-27,120.05999755859375,120.25,119.80000305175781,120.25,85.93514251708984,24596100
2005-05-31,120.08000183105469,120.16999816894531,119.4000015258789,119.4800033569336,85.38482666015625,43377200
2005-06-01,119.5199966430664,120.91999816894531,119.44999694824219,120.5,86.11377716064453,69611000
2005-06-02,120.2300033569336,120.83999633789062,120.0999984741211,120.76000213623047,86.29959106445312,39704500
2005-06-03,120.55000305175781,120.88999938964844,119.7300033569336,120.1500015258789,85.86365509033203,60999400
2005-06-06,119.94999694824219,120.19999694824219,119.55000305175781,120.04000091552734,85.7850341796875,36046400
2005-06-07,120.38999938964844,121.25,120.01000213623047,120.12999725341797,85.8493423461914,66501300
2005-06-08,120.43000030517578,120.58999633789062,119.66999816894531,119.91000366210938,85.69214630126953,46881200
2005-06-09,119.73999786376953,120.58000183105469,119.44000244140625,120.4800033569336,86.09949493408203,56653300
2005-06-10,120.55999755859375,120.6500015258789,119.5999984741211,120.19999694824219,85.89938354492188,36465300
2005-06-13,119.94000244140625,121.08000183105469,119.80999755859375,120.58000183105469,86.17095184326172,49383200
2005-06-14,120.44999694824219,121.19999694824219,120.37999725341797,120.86000061035156,86.37104797363281,33857100
2005-06-15,121.16000366210938,121.23999786376953,120.2300033569336,121.08999633789062,86.53543090820312,53195600
2005-06-16,121.05999755859375,121.63999938964844,120.91999816894531,121.4000015258789,86.75694274902344,46564500
2005-06-17,121.54000091552734,121.9000015258789,121.22000122070312,121.36000061035156,87.07845306396484,51529400
2005-06-20,121.08000183105469,121.83999633789062,120.94000244140625,121.4000015258789,87.10711669921875,41019400
2005-06-21,121.5,121.6500015258789,121.02999877929688,121.47000122070312,87.1573715209961,39879800
2005-06-22,121.68000030517578,121.94000244140625,121.06999969482422,121.56999969482422,87.22908782958984,46310100
2005-06-23,121.31999969482422,121.5999984741211,119.83000183105469,119.86000061035156,86.00211334228516,62185600
2005-06-24,119.87999725341797,120.01000213623047,118.83999633789062,118.9800033569336,85.37071228027344,58572500
2005-06-27,118.97000122070312,119.41000366210938,118.75,119.1500015258789,85.4926986694336,48183800
2005-06-28,119.4000015258789,120.23999786376953,119.37000274658203,120.1500015258789,86.21021270751953,41174200
2005-06-29,120.37000274658203,120.4000015258789,119.76000213623047,119.83000183105469,85.9805908203125,42316500
2005-06-30,120.22000122070312,120.31999969482422,118.94999694824219,119.18000030517578,85.51422882080078,62288800
2005-07-01,119.44999694824219,119.80000305175781,119.20999908447266,119.52999877929688,85.7653579711914,49737500
2005-07-05,119.25,120.6500015258789,119.19000244140625,120.48999786376953,86.45417022705078,51549000
2005-07-06,120.38999938964844,120.6500015258789,119.41000366210938,119.4800033569336,85.72945404052734,52363600
2005-07-07,118.29000091552734,119.94999694824219,118.26000213623047,119.94999694824219,86.06671905517578,103268800
2005-07-08,119.97000122070312,121.31999969482422,119.72000122070312,121.31999969482422,87.0497055053711,64491200
2005-07-11,121.33000183105469,122.0999984741211,121.30999755859375,121.94000244140625,87.49458312988281,49688300
2005-07-12,121.98999786376953,122.62999725341797,121.63999938964844,122.26000213623047,87.7242202758789,51871100
2005-07-13,122.2699966430664,122.5199966430664,121.98999786376953,122.43000030517578,87.84620666503906,41182300
2005-07-14,122.9800033569336,123.44000244140625,122.48999786376953,122.91000366210938,88.1905746459961,63638800
2005-07-15,122.79000091552734,123.04000091552734,122.36000061035156,122.83999633789062,88.1403579711914,56075900
2005-07-18,122.5,122.62999725341797,122.05000305175781,122.3499984741211,87.78876495361328,56598400
2005-07-19,122.70999908447266,123.11000061035156,122.41000366210938,123.0199966430664,88.26949310302734,59165700
2005-07-20,122.58999633789062,123.7300033569336,122.30000305175781,123.44000244140625,88.57088470458984,69477000
2005-07-21,123.55000305175781,123.61000061035156,122.47000122070312,122.72000122070312,88.05425262451172,101110900
2005-07-22,122.87999725341797,123.55999755859375,122.62999725341797,123.54000091552734,88.64262390136719,52607100
2005-07-25,123.41000366210938,123.94999694824219,122.8499984741211,123.19000244140625,88.39149475097656,57301600
2005-07-26,123.2300033569336,123.52999877929688,122.94999694824219,123.33999633789062,88.49909210205078,42758800
2005-07-27,123.5,123.88999938964844,123.05000305175781,123.79000091552734,88.82200622558594,43181600
2005-07-28,123.95999908447266,124.63999938964844,123.63999938964844,124.56999969482422,89.38166809082031,47880700
2005-07-29,124.41000366210938,124.62999725341797,123.5,123.73999786376953,88.78611755371094,62358100
2005-08-01,123.83000183105469,124.04000091552734,123.44999694824219,123.6500015258789,88.72154998779297,40418200
2005-08-02,123.87000274658203,124.5999984741211,123.73999786376953,124.38999938964844,89.25252532958984,45147400
2005-08-03,124.25,124.73999786376953,124.12000274658203,124.72000122070312,89.48929595947266,36837200
2005-08-04,124.2300033569336,124.30999755859375,123.56999969482422,123.72000122070312,88.771728515625,50855600
2005-08-05,123.44999694824219,123.9800033569336,122.66999816894531,122.87999725341797,88.16903686523438,53595500
2005-08-08,123.1500015258789,123.41000366210938,122.37999725341797,122.6500015258789,88.0040054321289,47616000
2005-08-09,123.05999755859375,123.58999633789062,122.87000274658203,123.38999938964844,88.53498840332031,47170000
2005-08-10,123.81999969482422,124.5,122.81999969482422,123.33000183105469,88.49193572998047,72863700
2005-08-11,123.2699966430664,124.02999877929688,123.01000213623047,123.81999969482422,88.84352111816406,58570200
2005-08-12,123.56999969482422,123.69000244140625,122.75,123.05999755859375,88.29820251464844,54776900
2005-08-15,123.22000122070312,123.87000274658203,122.83000183105469,123.81999969482422,88.84352111816406,36208500
2005-08-16,123.44000244140625,123.5199966430664,122.08999633789062,122.20999908447266,87.68832397460938,71942100
2005-08-17,122.19000244140625,122.87000274658203,122.02999877929688,122.19999694824219,87.6811294555664,62275100
2005-08-18,122.05000305175781,122.55999755859375,121.83999633789062,122.19000244140625,87.67395782470703,53388600
2005-08-19,122.62999725341797,122.81999969482422,122.19999694824219,122.47000122070312,87.8748550415039,39842100
2005-08-22,122.58000183105469,123.2300033569336,121.87999725341797,122.47000122070312,87.8748550415039,69912000
2005-08-23,122.5,122.61000061035156,121.1500015258789,122.23999786376953,87.70983123779297,55168600
2005-08-24,121.94000244140625,122.7300033569336,121.08999633789062,121.1500015258789,86.92774200439453,79104600
2005-08-25,121.3499984741211,121.66999816894531,121.20999908447266,121.58999633789062,87.24347686767578,35631100
2005-08-26,121.4800033569336,121.48999786376953,120.68000030517578,120.76000213623047,86.64788818359375,61956800
2005-08-29,120.41000366210938,121.77999877929688,120.37999725341797,121.69000244140625,87.31520080566406,56179200
2005-08-30,121.25,121.30000305175781,120.38999938964844,121.05000305175781,86.85598754882812,74160200
2005-08-31,121.19000244140625,122.66000366210938,120.73999786376953,122.58000183105469,87.9538345336914,102945200
2005-09-01,122.5199966430664,123.1500015258789,121.13999938964844,122.48999786376953,87.88919830322266,74578700
2005-09-02,122.8499984741211,122.87999725341797,122.04000091552734,122.2699966430664,87.73135375976562,47653400
2005-09-06,122.66000366210938,123.80000305175781,122.6500015258789,123.69999694824219,88.75743103027344,57251300
2005-09-07,123.62999725341797,124.12999725341797,123.45999908447266,123.91000366210938,88.90811920166016,41749700
2005-09-08,123.66000366210938,124.0,123.30999755859375,123.5,88.61392211914062,39068700
2005-09-09,123.83000183105469,124.73999786376953,123.80000305175781,124.5999984741211,89.40320587158203,43093900
2005-09-12,124.44999694824219,124.66999816894531,124.2699966430664,124.3499984741211,89.22380828857422,33017600
2005-09-13,124.12999725341797,124.41999816894531,123.5199966430664,123.66000366210938,88.72872161865234,58427500
2005-09-14,123.73999786376953,123.91999816894531,123.0199966430664,123.20999908447266,88.40583038330078,57694600
2005-09-15,123.58999633789062,123.6500015258789,122.9000015258789,123.1500015258789,88.36278533935547,73156900
2005-09-16,123.30000305175781,123.73999786376953,122.87000274658203,123.5,88.99111938476562,75424100
2005-09-19,123.47000122070312,123.55000305175781,122.63999938964844,123.08999633789062,88.69573211669922,53355300
2005-09-20,123.19999694824219,123.61000061035156,121.87000274658203,122.05000305175781,87.94628143310547,84480300
2005-09-21,121.79000091552734,121.87000274658203,120.77999877929688,120.91000366210938,87.12484741210938,94469100
2005-09-22,120.94999694824219,121.66000366210938,120.44000244140625,121.33999633789062,87.4346694946289,84597200
2005-09-23,121.23999786376953,121.88999938964844,120.9000015258789,121.44000244140625,87.5067367553711,59368100
2005-09-26,122.0199966430664,122.23999786376953,121.08000183105469,121.58000183105469,87.60761260986328,70415400
2005-09-27,121.5199966430664,121.98999786376953,121.0199966430664,121.55000305175781,87.58600616455078,66150800
2005-09-28,121.93000030517578,122.12000274658203,121.19999694824219,121.66999816894531,87.6724853515625,58620500
2005-09-29,121.55000305175781,122.86000061035156,121.08000183105469,122.66000366210938,88.3858642578125,66607700
2005-09-30,122.62000274658203,123.04000091552734,121.73999786376953,123.04000091552734,88.65966033935547,47824200
2005-10-03,122.95999908447266,123.33999633789062,122.44999694824219,122.5999984741211,88.3426284790039,50994800
2005-10-04,122.79000091552734,123.02999877929688,121.16000366210938,121.22000122070312,87.34820556640625,60776300
2005-10-05,121.25,121.30999755859375,119.56999969482422,119.62999725341797,86.2024917602539,106052100
2005-10-06,119.77999877929688,120.26000213623047,118.16999816894531,119.19999694824219,85.89265441894531,140941800
2005-10-07,119.69999694824219,120.05000305175781,119.12999725341797,119.61000061035156,86.18810272216797,75661400
2005-10-10,119.68000030517578,119.70999908447266,118.30000305175781,118.5999984741211,85.46028137207031,52677000
2005-10-11,118.98999786376953,119.38999938964844,118.31999969482422,118.43000030517578,85.3377914428711,75629800
2005-10-12,118.38999938964844,119.12999725341797,117.41000366210938,117.5,84.66767120361328,100510400
2005-10-13,117.45999908447266,118.08000183105469,116.87999725341797,117.43000030517578,84.61722564697266,99052900
2005-10-14,118.12000274658203,118.80999755859375,117.55999755859375,118.66999816894531,85.5107421875,88651000
2005-10-17,118.80000305175781,119.2699966430664,118.44999694824219,119.11000061035156,85.82781982421875,68109300
2005-10-18,118.94000244140625,118.95999908447266,117.80000305175781,117.81999969482422,84.89823913574219,74996900
2005-10-19,117.5,119.80000305175781,117.12000274658203,119.77999877929688,86.31058502197266,116563800
2005-10-20,119.48999786376953,119.80999755859375,117.30000305175781,117.66999816894531,84.7901382446289,131966700
2005-10-21,118.29000091552734,118.77999877929688,117.51000213623047,118.12999725341797,85.12159729003906,96579500
2005-10-24,118.44000244140625,120.08999633789062,118.41000366210938,119.95999908447266,86.44026947021484,71308400
2005-10-25,119.72000122070312,120.23999786376953,118.94000244140625,119.72000122070312,86.2673568725586,76594500
2005-10-26,119.51000213623047,120.54000091552734,119.19000244140625,119.37000274658203,86.01515197753906,80855800
2005-10-27,119.19999694824219,119.37000274658203,117.93000030517578,118.0999984741211,85.10002136230469,66623100
2005-10-28,118.43000030517578,119.94999694824219,118.0999984741211,119.80000305175781,86.32500457763672,72322000
2005-10-31,120.29000091552734,121.30000305175781,120.12999725341797,120.12999725341797,86.56279754638672,77698900
2005-11-01,120.58000183105469,120.9000015258789,120.22000122070312,120.48999786376953,86.82218170166016,66365100
2005-11-02,120.16999816894531,121.75,120.12999725341797,121.75,87.7301254272461,74012300
2005-11-03,122.1500015258789,122.66000366210938,121.75,122.2699966430664,88.10482025146484,84897600
2005-11-04,122.4000015258789,122.45999908447266,121.55000305175781,122.11000061035156,87.98954772949219,59156000
2005-11-07,122.37000274658203,122.62000274658203,121.8499984741211,122.2300033569336,88.07596588134766,46765400
2005-11-08,121.93000030517578,122.41999816894531,121.79000091552734,122.2300033569336,88.07596588134766,42152800
2005-11-09,122.08000183105469,122.94999694824219,121.86000061035156,122.38999938964844,88.19126892089844,57666800
2005-11-10,122.33999633789062,123.5199966430664,121.75,123.33999633789062,88.87580871582031,79048100
2005-11-11,123.3499984741211,123.83999633789062,122.43000030517578,123.76000213623047,89.178466796875,34867000
2005-11-14,123.79000091552734,124.0199966430664,123.37999725341797,123.69000244140625,89.12804412841797,45092200
2005-11-15,123.55000305175781,124.08999633789062,122.86000061035156,123.23999786376953,88.80374908447266,69592500
2005-11-16,123.37000274658203,123.55000305175781,122.9800033569336,123.48999786376953,88.98394012451172,51133000
2005-11-17,123.68000030517578,124.6500015258789,123.13999938964844,124.63999938964844,89.81261444091797,55717500
2005-11-18,125.05999755859375,125.27999877929688,124.33000183105469,125.12999725341797,90.1656723022461,72437200
2005-11-21,125.1500015258789,125.91000366210938,124.9800033569336,125.76000213623047,90.61964416503906,50021200
2005-11-22,125.55999755859375,126.5199966430664,125.41999816894531,126.30000305175781,91.00874328613281,66438800
2005-11-23,126.25,127.41000366210938,126.20999908447266,127.02999877929688,91.53473663330078,50854700
2005-11-25,126.9800033569336,127.22000122070312,126.80999755859375,127.12999725341797,91.60679626464844,15270000
2005-11-28,127.25,127.2699966430664,126.04000091552734,126.2300033569336,90.95832061767578,54498500
2005-11-29,126.6500015258789,126.9800033569336,126.08999633789062,126.08999633789062,90.85739135742188,51738900
2005-11-30,126.16000366210938,126.5199966430664,125.29000091552734,125.41000366210938,90.36744689941406,56007200
2005-12-01,126.0199966430664,127.02999877929688,125.9800033569336,126.69000244140625,91.28976440429688,65468200
2005-12-02,126.7699966430664,127.08000183105469,126.5,126.8499984741211,91.40505981445312,46699400
2005-12-05,126.69999694824219,126.7300033569336,126.18000030517578,126.58000183105469,91.21050262451172,59273400
2005-12-06,127.05000305175781,127.73999786376953,126.62999725341797,126.81999969482422,91.38343048095703,57935200
2005-12-07,126.7699966430664,126.87000274658203,125.68000030517578,126.08000183105469,90.8502197265625,66816500
2005-12-08,126.22000122070312,126.81999969482422,125.4800033569336,126.0,90.7925796508789,62608600
2005-12-09,126.16000366210938,126.77999877929688,125.81999969482422,126.33000183105469,91.03038024902344,50744500
2005-12-12,126.70999908447266,126.86000061035156,125.95999908447266,126.44999694824219,91.11681365966797,48389900
2005-12-13,126.41999816894531,127.69999694824219,126.29000091552734,127.30999755859375,91.73651885986328,88630900
2005-12-14,127.19000244140625,128.08999633789062,127.13999938964844,127.80999755859375,92.0968246459961,64375000
2005-12-15,127.83999633789062,128.0,127.18000030517578,127.44000244140625,91.83018493652344,55900300
2005-12-16,127.27999877929688,127.36000061035156,126.36000061035156,126.36000061035156,91.53466033935547,46238300
2005-12-19,126.7300033569336,126.87000274658203,125.69000244140625,125.70999908447266,91.06378936767578,48733000
2005-12-20,125.86000061035156,126.58999633789062,125.4800033569336,125.83000183105469,91.15071868896484,46603200
2005-12-21,126.22000122070312,126.76000213623047,125.80000305175781,126.02999877929688,91.29559326171875,51806900
2005-12-22,126.30999755859375,126.69000244140625,126.08000183105469,126.69000244140625,91.773681640625,32247900
2005-12-23,126.77999877929688,126.86000061035156,126.41999816894531,126.76000213623047,91.82442474365234,27977300
2005-12-27,126.95999908447266,127.05000305175781,125.37999725341797,125.47000122070312,90.88990020751953,44499500
2005-12-28,125.73999786376953,125.98999786376953,125.5,125.75,91.09275817871094,30764300
2005-12-29,125.72000122070312,125.95999908447266,125.05999755859375,125.19000244140625,90.68711853027344,32788900
2005-12-30,124.80000305175781,125.05999755859375,124.36000061035156,124.51000213623047,90.19451141357422,44645600
2006-01-03,125.19000244140625,127.0,124.38999938964844,126.69999694824219,91.78094482421875,73256700
2006-01-04,126.86000061035156,127.48999786376953,126.69999694824219,127.30000305175781,92.21558380126953,51899600
2006-01-05,127.1500015258789,127.58999633789062,126.87999725341797,127.37999725341797,92.2735366821289,47307500
2006-01-06,128.02000427246094,128.5800018310547,127.36000061035156,128.44000244140625,93.0414047241211,62885900
2006-01-09,128.4199981689453,129.05999755859375,128.3800048828125,128.77000427246094,93.28042602539062,43527400
2006-01-10,128.38999938964844,128.97999572753906,128.25999450683594,128.89999389648438,93.37461853027344,44960800
2006-01-11,129.02000427246094,129.44000244140625,128.72999572753906,129.30999755859375,93.67163848876953,49598900
2006-01-12,129.0800018310547,129.27999877929688,128.44000244140625,128.8000030517578,93.30216979980469,40509200
2006-01-13,128.57000732421875,128.89999389648438,128.1999969482422,128.67999267578125,93.21525573730469,44856700
2006-01-17,128.1999969482422,128.4199981689453,127.80999755859375,128.3300018310547,92.96172332763672,52066600
2006-01-18,127.58000183105469,128.89999389648438,127.16000366210938,127.81999969482422,92.59227752685547,75067600
2006-01-19,128.1300048828125,128.77000427246094,127.80999755859375,128.30999755859375,92.94721221923828,81530400
2006-01-20,128.27999877929688,128.30999755859375,125.97000122070312,125.97000122070312,91.25212860107422,114957800
2006-01-23,126.20999908447266,126.81999969482422,126.12999725341797,126.41999816894531,91.57811737060547,67017400
2006-01-24,126.62999725341797,127.1500015258789,126.41999816894531,126.55000305175781,91.67224884033203,53008800
2006-01-25,127.04000091552734,127.18000030517578,125.83999633789062,126.66000366210938,91.751953125,87747700
2006-01-26,127.25,127.66999816894531,126.76000213623047,127.36000061035156,92.25904083251953,71294000
2006-01-27,127.66000366210938,128.66000366210938,127.44999694824219,128.5399932861328,93.11380004882812,65771200
2006-01-30,128.44000244140625,128.80999755859375,128.35000610351562,128.44000244140625,93.0414047241211,33709600
2006-01-31,128.32000732421875,128.5399932861328,127.48999786376953,127.5,92.36042022705078,72937000
2006-02-01,127.81999969482422,128.42999267578125,127.72000122070312,128.38999938964844,93.00515747070312,63561000
2006-02-02,128.10000610351562,128.13999938964844,126.80000305175781,126.9000015258789,91.9258041381836,83626900
2006-02-03,126.58000183105469,128.38999938964844,126.13999938964844,126.2699966430664,91.46946716308594,86040400
2006-02-06,126.44000244140625,126.80000305175781,126.16999816894531,126.5999984741211,91.70848846435547,45511900
2006-02-07,126.37999725341797,126.66000366210938,125.4000015258789,125.4800033569336,90.89717864990234,71208100
2006-02-08,125.8499984741211,128.10000610351562,125.5999984741211,126.62000274658203,91.72296905517578,59422200
